newsId,url,title,head_img,category,tag,description
98633,https://new.qq.com/omn/20210401/20210401A06YRN00.html,为啥学生们都不愿意体测？很容易发生“意外”，实在太丢人了,https://inews.gtimg.com/newsapp_ls/0/13372542729_640330/0,教育,体测;考试,还在求学阶段的学生们最不喜欢不是上课，而是“考试”，如果非要在众多考试科目中选一个关进“小黑屋”，体育测试绝对是学生们的首选。体育虽然不用坐在课堂里学习，体测也不用背知识点，但是难度却一点也不输考试……
98697,https://new.qq.com/omn/20210401/20210401A06YTN00.html,中国女排4边攻即将对轰！2国手占尽优势，朱婷背负压力,https://inews.gtimg.com/newsapp_ls/0/13362355644_640330/0,运动,朱婷;中国女排;河南女排;辽宁女排;刘晏含;张常宁;龚翔宇,今天，各队将奔赴比赛地，准备即将到来的全运会预赛，而迟迟没有公布去向的刘晏含，则是在昨晚被证实已加盟辽宁女排，这让全运会预赛A组的较量变得更加精彩起来，中国女排4大边攻国手将上演精彩的攻防对决。以各……
98799,https://new.qq.com/omn/20210401/20210401A06YV800.html,喜欢就大胆地去吧，不要让爱变成遗憾,https://inews.gtimg.com/newsapp_ls/0/13362362256_640330/0,情感,爱情;憧憬,飞蛾喜欢光亮，便毫不犹豫地扑进火里，大雁向往温暖，所以每年都要飞跃几千公里。你这一生也需要放手一搏，大胆一次，不要把遗憾写进自己的墓志铭。对得起自己的那份喜欢，也对得起萌动的心。或许你已喜欢一个人很……
98809,https://new.qq.com/omn/20210401/20210401A06YVJ00.html,武汉三镇：新汉军强援到位，蓄势扬帆,https://inews.gtimg.com/newsapp_ls/0/13362360571_640330/0,运动,武汉三镇;三镇队;中甲;阿尔贝托;中超,特约记者一说报道虽说是中甲升班马，但是武汉三镇队在这个休赛期却格外引人注目，除了三外援早早就位之外，还有诸多曾有过中超、中甲比赛经验的球员前往球队试训。新赛季，中甲联赛将在武汉设立赛区，作为一支从成……
98836,https://new.qq.com/omn/20210401/20210401A06YVO00.html,辽宁人均存款突破10万，全国省份位居第二！,https://inews.gtimg.com/newsapp_ls/0/13362358042_640330/0,房产,辽宁;东北;广东;人均可支配收入,2021年最新的各省人均存款数据出炉，辽宁人均存款数超过了10万，人均存款额为10.365万元。位居全国第二名（不包含直辖市），甚至超过了以经济发达著称的广东是和江苏省。可以看出辽老大的底蕴还是非常……
98908,https://new.qq.com/omn/20210401/20210401A06Z5K00.html,高效6中5成冲冠拼图！他或率领浙江男篮创队史最佳一季,https://inews.gtimg.com/newsapp_ls/0/13362362800_640330/0,运动,浙江男篮;恩多;cba;拼图,北京时间4月1日，CBA常规赛浙江85-80击败上海。本场比赛，浙江吴前和陆文博两员大将受伤，王奕博自动停赛，朱旭航也缺席，4员大将未能出战。但即便如此，浙江最终还是依靠他们的防守赢下了这场比赛。而……
98961,https://new.qq.com/omn/20210401/20210401A06Z6I00.html,历史上有趣的老照片第一张吓得我腿发软，最后一张细思极恐！,https://inews.gtimg.com/newsapp_ls/0/13362369261_640330/0,历史,老照片;张细;公主;美国_历史;非洲_历史,历史上有趣的老照片：1932年，美国正处于经济大萧条时期，这些建筑工人在距离地面800英尺的钢梁上用餐，这简直就是在用生命用餐，吓得我腿发软。没有安全措施，万一掉下去就没命了历史上有趣的老照片：夏日……
99005,https://new.qq.com/omn/20210401/20210401A06Z7S00.html,东北小伙娶了赌王何鸿燊的女儿，光彩礼就收了14亿，现在过得怎样,https://inews.gtimg.com/newsapp_ls/0/13362373278_640330/0,情感,何鸿燊;辛奇隆;婚姻;彩礼;何超盈,东北小伙娶了赌王何鸿燊的女儿，光彩礼就收了14亿，现在过得怎样在真正幸福的婚姻中，友谊必须与爱情融合在一起。——莫洛亚导语：真正幸福的婚姻，夫妻双方无话不谈，彼此坦诚没有秘密，爱情也是婚姻保鲜的秘诀……
99007,https://new.qq.com/omn/20210401/20210401A06ZB700.html,安徽从2022年起，取消2项“高考加分”，网友：应该全国实行,https://inews.gtimg.com/newsapp_ls/0/13362375309_640330/0,教育,高考;安徽;高考加分政策;安徽省教育厅;少数民族;笔试,高考对于每一位学子来说都是非常重要的一场考试，高考也是国家选拔优秀人才的重要考试，一直以来高考都是每一个家庭的“头等大事”。毕竟高考是可以改变一个人命运的最好机会，我们一直都认为高考是最公平的一场考……
99030,https://new.qq.com/omn/20210401/20210401A06ZDL00.html,扒一扒何超琼许晋亨的婚姻，他们从来不是联姻，是真爱过！,https://inews.gtimg.com/newsapp_ls/0/13381824970_640330/0,情感,何超琼;许晋亨;李嘉欣;刘嘉玲,外界总传，何超琼感谢李嘉欣嫁给许晋亨，让她解脱！这是从来没有的事儿，当年许晋亨和何超琼不全是联姻，是因为爱过才结婚！她们也是拍拖过一段时间才结婚的，古早报纸采访还有什么何超琼许晋亨当年拍拖常去的餐厅……
99087,https://new.qq.com/omn/20210401/20210401A06ZMD00.html,领克ZERO更名极氪001，李书福亲自挂帅，所谓的新品牌就是换标？,https://inews.gtimg.com/newsapp_ls/0/13362361615_640330/0,汽车,领克zero;吉利;李书福;领克;沃尔沃,前不久，吉利接连发布了几个重大消息，其一是宣布和沃尔沃合并，其二是李书福卸任吉利汽车董事长，并由安聪慧接任新董事长，其三是成了极氪汽车，李书福担任董事长，安聪慧担任CEO。这三件事连在一起，说明吉利……
99106,https://new.qq.com/omn/20210401/20210401A06ZMZ00.html,斥资100亿！押上全部声誉也要造车，雷军还有机会吗？,https://inews.gtimg.com/newsapp_ls/0/13362368586_640330/0,科技,雷军;小米;小鹏汽车;蔚来,作者：斩崩刀，财经专栏作家3月26日，有消息传小米将联合生产电动汽车，却遭到其前公关部总经理徐洁云的直接辟谣，称之为“完全扯淡的假新闻”。当喧嚣起来的“热情”刚被压下去，旋即30日小米就发布公告宣布……
99112,https://new.qq.com/omn/20210401/20210401A06ZNO00.html,1995年老照片：图1令人怀念，最后一张有钱人才能消费！,https://inews.gtimg.com/newsapp_ls/0/13362377892_640330/0,历史,老照片;北京,1995年中国历史老照片：图为一个小男孩正在做作业，他的妈妈坐在旁边，一边织着毛衣，一边盯着他做作业。这一幕让人想起了小时候经常被妈妈管着做作业的样子，真是让人怀念。1995年中国历史老照片：三个穿……
99114,https://new.qq.com/omn/20210401/20210401A06ZT300.html,江苏在建“巨无霸”公园，建设进度已达到75％，预计今年12月亮相,https://inews.gtimg.com/newsapp_ls/0/13362366193_640330/0,旅游,公园;巨无霸;江苏;泰州体育公园;泰州,文/静梅【原创文章，欢迎个人用户转载分享！】人生就要来一场说走就走的旅行。生活在城市里面的人来说，如果附近一座景色宜人的公园，那无疑会是件幸福的事情，茶余饭后又多了一个散步的场所，周末还可以一边锻炼……
99117,https://new.qq.com/omn/20210401/20210401A06ZXY00.html,坐月子四种“护腰神器”，远离产后腰痛，第四种宝妈多数会嫌弃,https://inews.gtimg.com/newsapp_ls/0/13362367116_640330/0,育儿,宝妈;坐月子;产后腰痛;腰疼;纸尿裤;哺乳枕,女性怀孕之后，体内的雌激素和孕激素的分泌量不断上升，会出现腰部和各个关节逐渐松弛的问题，随着子宫不断扩张，腰部疼痛会加剧。孕期的腰痛问题，可能会延续到产后，如果坐月子期间没有很好的护理腰部，产后可能……
99122,https://new.qq.com/omn/20210401/20210401A06ZY600.html,棉小白的故事｜转基因棉花的前世今生,https://inews.gtimg.com/newsapp_ls/0/13362369854_640330/0,科普,转基因棉花;棉花;转基因技术;农药;陆地棉;棉籽,科技｜创新｜生活点击“黑龙江科学技术出版社”，关注我们！大家好！我是人见人爱、花见花开，软绵绵、白胖胖的棉小白。您可别光看我长得可爱，其实我是一个有故事的宝宝呢。首先，我来个自我介绍吧！我隶属于锦葵……
99130,https://new.qq.com/omn/20210401/20210401A0701A00.html,狗为什么不可以吃巧克力？兽医：要怪就怪“可可碱”,https://inews.gtimg.com/newsapp_ls/0/13362366282_640330/0,宠物,可可碱;狗狗;兽医,虽然几乎所有养狗的人都知道狗狗不可以吃巧克力，但身边依旧有些人就是要给狗狗吃巧克力，并且他们的狗狗依旧活得很好，还口口声声说“别信那些，我的狗什么都能吃”，这到底是怎么回事呢？其实，巧克力是一种由多……
99145,https://new.qq.com/omn/20210401/20210401A070I800.html,唐朝｜美貌与手段孰重孰轻：武则天怎样成为女皇？,https://inews.gtimg.com/newsapp_ls/0/13362379009_640330/0,历史,武则天;李唐;李世民;关陇集团;李治,策划：邓玲玲脚本：周绍纲编绘：锄 头合作联系：2685618506@qq.com粉丝群：512474045官方微博：@铲史官漫画原创漫画 欢迎分享话题聚焦：武则天称帝的内与外从十四岁进入皇宫起，武则……
99149,https://new.qq.com/omn/20210401/20210401A070ID00.html,清朝最穷状元，科举考试时写下8字，皇帝看后泪崩：状元非你莫属,https://inews.gtimg.com/newsapp_ls/0/13362379676_640330/0,历史,科举考试;骆成骧;状元;清朝,都说高考是决定人一生的考试，但在这个讲究素质教育，德智体全面发展时代，我们还有各种各样的方式战胜高考。譬如奥数竞赛，或是通过美术、播音或舞蹈等各种特长，甚至是参加高校的自主招生考试，都有机会进入心仪……
99191,https://new.qq.com/omn/20210401/20210401A070K500.html,大济张厝古民居,https://inews.gtimg.com/newsapp_ls/0/13362377352_640330/0,旅游,大济;张厝;溪村;仙游县,大济张厝古民居张厝古民居位于大济镇垅溪村，溪尾张厝是垅溪村一个生产小组。当你走到仙游县242县道大济垅溪村路口，沿着水泥村道要去三会村经张厝门口，便可见到溪尾张氏古民居。垅溪村张厝位于木兰溪中游大济……
99415,https://new.qq.com/omn/20210401/20210401A070KA00.html,给幼犬喂食要注意这五点,https://inews.gtimg.com/newsapp_ls/0/13362373015_640330/0,宠物,幼犬;狗狗,在日常喂养狗狗时，除了要关心食物的营养成分，还要把握科学的食物分量和喂食时间，这可以避免狗狗出现肠胃疾病，尤其是幼犬，那么在喂养狗狗时要注意哪些呢？1、定量喂食随着狗狗年龄的不断增加，喂食的量肯定会……
99437,https://new.qq.com/omn/20210401/20210401A070VJ00.html,陈平原：“大楼”与“大师”新辨,https://inews.gtimg.com/newsapp_ls/0/13362379448_640330/0,文化,陈平原,最近这些年，原清华校长梅贻琦关于“大楼”与“大师”的名言广为传播，且日益深入人心。于是，国人好像得了大师饥渴症，到处寻找、拼命发掘，甚至无中生有地制造出各种“大师”来。说句不好听的，只有在极端封闭且……
99532,https://new.qq.com/omn/20210401/20210401A0711K00.html,摩根士丹利：特斯拉2025年起将年产10万辆Cybertruck,https://inews.gtimg.com/newsapp_ls/0/13362377778_640330/0,证券,cybertruck;摩根士丹利;特斯拉;埃隆·马斯克,"盖世汽车讯 据外媒报道，最近的一份摩根士丹利股票报告显示，特斯拉2025年起可能年产约100,000辆Cybertruck。Cybertruck（图片来源：特斯拉）摩根士丹利分析师Adam Jona……"
99574,https://new.qq.com/omn/20210401/20210401A071N100.html,男子购买奇骏新车，第二天就发现冒黑烟，车主：花钱买个大爷,https://inews.gtimg.com/newsapp_ls/0/13362385325_640330/0,汽车,日产奇骏;省油;日系车;4s店,说到汽车这个东西，相信大家对它一定不会感到陌生。尤其是随着国内经济的飞速发展，更是促进了人们买车的想法。毕竟能够拥有一辆属于自己的小汽车，不仅能够提高自己的工作效率，同时也能够免受风吹雨打的恶劣环境……
99636,https://new.qq.com/omn/20210401/20210401A0722R00.html,人保寿险人事调整：免去傅安平总裁职务，任命王文为临时负责人,https://inews.gtimg.com/newsapp_ls/0/13362452764_640330/0,证券,人保寿险;傅安平;人保集团;王文,上证报中国证券网讯（记者 黄蕾）上海证券报记者独家获悉，4月1日上午11点，人保寿险召开相关系统会议，人保集团董事长、党委书记罗熹到会讲话，人保集团副总裁、人保寿险董事长肖建友主持会议。会上宣布了公……
99638,https://new.qq.com/omn/20210401/20210401A0725000.html,A股四月开门红！创业板指涨超2％，两化重组概念股大涨,https://inews.gtimg.com/newsapp_ls/0/13362603838_640330/0,财经,a股;三大股指;创业板;贵州茅台;中国化工集团有限公司,腾讯证券4月1日讯，A股三大股指小幅高开后上扬，截至收盘，沪指涨0.71%，深成涨1.46%，创业板指涨2.06%。盘面上，医美、草甘膦、半导体等板块涨幅居前，采掘服务、环保、新疆等板块跌幅居前。白……
99721,https://new.qq.com/omn/20210401/20210401A072CH00.html,荷兰猪吃什么？幼年以混合饲料为主，成年可换成新鲜食物,https://inews.gtimg.com/newsapp_ls/0/13362389192_640330/0,宠物,豚鼠;饲料,荷兰猪又叫天竺鼠、豚鼠，在野外已经灭绝，作为宠物分布在世界各地，是一种非常可爱的小动物，不咬人，互动性强，安全性高，寿命比仓鼠长（约8年），很适合小朋友养，那么荷兰猪吃什么，该如何喂养呢，我们一起来……
99728,https://new.qq.com/omn/20210401/20210401A072IL00.html,年龄反差太大！杨紫新剧来袭，当红耽改小生与一线演员曝争抢中,https://inews.gtimg.com/newsapp_ls/0/13362385269_640330/0,娱乐,杨紫;张哲瀚;从你的全世界路过;黄晓明,杨紫这两年在选择剧本方面本人是很有话语权的，甚至可以干涉到男主演的人选，发展的非常不错，几部待播剧也是备受关注，每一部的热度都非常高。近日有网友爆料《从你的全世界路过》举剧版或将由杨紫出演，但男主演……
99750,https://new.qq.com/omn/20210401/20210401A072L600.html,世纪难题被攻克了？微笑刺客：里弗斯让恩比德和西蒙斯共存,https://inews.gtimg.com/newsapp_ls/0/13362384296_640330/0,运动,里弗斯;本·西蒙斯;恩比德;哈登,2020-21赛季常规赛进行至今，各大个人奖项的归属也一直是各界所关注的。而对于本季最佳教练得主，NBA名宿、“微笑刺客”托马斯有话要说。近日他在采访中盛赞76人主帅里弗斯，称他让恩比德和本-西蒙斯……
99764,https://new.qq.com/omn/20210401/20210401A072LP00.html,张恒扬言要曝光郑爽所有劣迹，并喊话她：被逼到墙角，没啥好怕的,https://inews.gtimg.com/newsapp_ls/0/13362387333_640330/0,娱乐,郑爽;张恒;倩女幽魂,郑爽与张恒民间借贷纠纷案二审维持原判，张恒需向郑爽赔付2000万债务。然而张恒并不满意审判结果。4月1日，张恒再度发布长文表示将与郑爽长期作战，否认借钱一说，并决定把从2018年4月18日起发生的所……
99813,https://new.qq.com/omn/20210401/20210401A072O900.html,发现宁夏丨最美观景拍摄点——沙坡头滑沙场,https://inews.gtimg.com/newsapp_ls/0/13362382987_640330/0,旅游,沙坡头;滑沙;宁夏;沙坡;黄河,在内蒙古自治区与宁夏平原的交接地界、腾格里沙漠被冲出群山的黄河扼制住的地方，形成了闻名世界的奇观——沙坡头。摄／石耀臣到沙坡头的旅客，无不向往“沙坡滑沙”这项全国绝无仅有的激情体验。沙坡头滑沙有着“……
99846,https://new.qq.com/omn/20210401/20210401A0738900.html,8中6！CBA状元得分再次上双 上海洋帅应该坚持用他,https://inews.gtimg.com/newsapp_ls/0/13362401604_640330/0,运动,cba;区俊炫;得分;斯帕夏,4月1日，CBA常规赛再战一场，上海80-85不敌浙江，赛季遭到对手三杀。上海男篮输球，一是因为弗雷戴特和张兆旭缺阵；二是因为邓蒙和宗赞手感不佳。不过，上海队输球也有亮点，状元秀区俊炫8投6中，高效……
99853,https://new.qq.com/omn/20210401/20210401A073AB00.html,深交所合并主板与中小板将于4月6日正式实施,https://inews.gtimg.com/newsapp_ls/0/13362394875_640330/0,证券,深交所;主板;中小板;证监会,有对金融方面有兴趣的小伙伴，欢迎私信我，可以一起交流和分享~欢迎你的关注，财经消息这里看。在2021年2月5日，经过证监会批准，深圳证券交易所启动合并主板与中小板的相关准备工作。日前，经证监会同意，……
99910,https://new.qq.com/omn/20210401/20210401A073K500.html,郑爽有坐牢风险！张恒“狗急跳墙”，爆料郑爽逃税漏税否认自己教唆,https://inews.gtimg.com/newsapp_ls/0/13362397078_640330/0,娱乐,郑爽;张恒;真相;范冰冰,文/文刀贰看来张恒想把郑爽送去坐牢啊，这招够狠。这会张恒被逼到墙角爆料，发文发证据说郑爽用阴阳合同逃税漏税，然后否认是自己教唆。张恒与郑爽的借贷案输了之后，开始发狠了。他发文强调，自己没有找郑爽借过……
99917,https://new.qq.com/omn/20210401/20210401A073TL00.html,他一生娶了500位妻妾，生下867个孩子，活了80岁，名字听着耳熟,https://inews.gtimg.com/newsapp_ls/0/13362398145_640330/0,历史,穆莱·伊斯梅尔;摩洛哥_历史;孩子;管子;欧洲_历史;苏丹_历史,《管子》上书：“道者，扶持众物，使得生育，而各终其性命者也。”自人类诞生以来，便出现了生育繁衍和生殖崇拜的观念，在这种观念的影响下，人们开始崇尚“多子多福”，也只有不断繁衍新生命，才能让人类永远延续……
99992,https://new.qq.com/omn/20210401/20210401A0747S00.html,瑞丽二度“封城”：第一例阳性又是缅甸籍，为何有这么多缅甸人？,https://inews.gtimg.com/newsapp_ls/0/13362433442_640330/0,旅游,瑞丽市;缅甸_时政;封城;口岸;姐告,3月31日，瑞丽当地政府宣布“封城”，因为据当地政府通报，截至3月30日，已在瑞丽发现9例新冠阳性病例，此次发现的第一例阳性病例是一名缅甸籍人员。去年9月，两例来自缅甸的偷渡客入境瑞丽并导致当地疫情……
100044,https://new.qq.com/omn/20210401/20210401A074BG00.html,《遇见馆藏·太空季》与刘宇宁一起继续太空探索之旅,https://inews.gtimg.com/newsapp_ls/0/13362395904_640330/0,科技,遇见馆藏·太空季;太空;刘宇宁;天文学;宇宙;航天,网易娱乐3月31日报道《遇见馆藏·太空季》首推时尚精品纪录片+文化类综艺结合的全新节目形式，多维度传播航天知识点。《遇见馆藏·太空季》探索之旅第二期《星球回望》，邀请到歌手、演员摩登兄弟刘宇宁，演绎……
100068,https://new.qq.com/omn/20210401/20210401A074G700.html,球迷心酸！恒大门将试训泰达，保利尼奥身穿巴甲球衣“菜地”训练,https://inews.gtimg.com/newsapp_ls/0/13362452409_640330/0,运动,广州恒大;保利尼奥;巴甲;赵天赐;中超;天津泰达,随着中超准入资格正式公布，联赛开启也进入了“倒计时”阶段。然而，广州恒大（广州队）的保利尼奥至今仍未归队，让卡纳瓦罗的备战出现难题。值得一提的就是，根据巴西媒体“环球体育”的消息称，保利尼奥正在跟随……
100083,https://new.qq.com/omn/20210401/20210401A074G900.html,蒋经国不给蒋纬国晋升上将，最后还得宋美龄出面解决,https://inews.gtimg.com/newsapp_ls/0/13362418008_640330/0,历史,蒋纬国;蒋经国;宋美龄;蒋介石;台湾,1975年蒋介石在台北去世，长子蒋经国接任台湾地区领导人。蒋经国一直不喜欢自己的继母宋美龄，但是蒋介石留有遗言，告诫蒋经国、蒋纬国兄弟俩以后家里一切事务须听从宋美龄安排，且不可认其他人为母亲。宋美龄……
100106,https://new.qq.com/omn/20210401/20210401A074GL00.html,A股4月1日房企股涨幅榜：阳光股份涨10.15％位居首位,https://inews.gtimg.com/newsapp_ls/0/13362396833_640330/0,证券,a股;阳光股份;房企,乐居财经讯 4月1日，截至收盘，上证指数涨0.71%，报收3466.33点，深证成指涨1.46%，报收13979.69点，创业板指涨2.06%，报收2815.41点。A股房企股板块收盘涨幅位……
100159,https://new.qq.com/omn/20210401/20210401A074KB00.html,新老大比拼，福特探险者和大众途昂谁是你的菜？,https://inews.gtimg.com/newsapp_ls/0/13362399210_640330/0,汽车,福特探险者;大众途昂,福特探险者国产上市后，进一步搅动了本就热闹的大七座SUV市场。消费者对这款产品也愈发青睐，销量持续爬升。与此产生反差的是，大众途昂的销量在持续走低，那么这两款产品为何呈现出截然不同的市场表现，让我们……
100163,https://new.qq.com/omn/20210401/20210401A074QU00.html,抗战结束后，东北有60多万日军俘虏，后来是如何处置他们的？,https://inews.gtimg.com/newsapp_ls/0/13362401236_640330/0,历史,关东军;东北;抗日战争;日军;中国东北;东北民主联军,918事变是日本对中国东北发动的一场蓄谋已久的侵略战争，日本之所以这么做，是因为东北的资源丰富，除了有优秀的铁路资源之外，还有丰富的矿产资源以及工业基础设施，如果谁把这个资源占据，那么谁在战争当中就……
100194,https://new.qq.com/omn/20210401/20210401A074UJ00.html,《斗罗大陆》结局一个月却还是榜单冠军 上星剧被网剧全面压制,https://inews.gtimg.com/newsapp_ls/0/13362407810_640330/0,娱乐,斗罗大陆;你是我的城池营垒;陈情令;肖战;山河令,最近几年网络电视剧的质量越来越好，题材越来越丰富，影响力也在不断扩大，上星卫视的电视剧反而节节败退，因为题材受限导致很多时下最热门的题材无法在电视台播放。比如《陈情令》这样的耽美剧就很难在电视台播放……
100226,https://new.qq.com/omn/20210401/20210401A074Z600.html,【本溪历史的今天】4月1日,https://inews.gtimg.com/newsapp_ls/0/13362407598_640330/0,历史,本溪;矿务局;中共;本钢,我们每天会分享一则咱们本溪历史上今天发生过的一些有意义的事情，希望大家能够喜欢，不足之处也欢迎各位留言补充！本溪历史的今天1944年国民党政府军队开始由抚顺、辽阳方面会攻本溪。为阻敌进犯，中共领导的……
100277,https://new.qq.com/omn/20210401/20210401A074Z700.html,大学城到礼嘉仅需15分钟？重庆这次又上央视了！,https://inews.gtimg.com/newsapp_ls/0/13362408103_640330/0,房产,礼嘉;重庆;大学城;嘉陵江大桥;央视;两江新区,（图源网络）前言最近一直在关注礼嘉一带的楼盘，3月30日一大早就看到新闻：礼嘉嘉陵江大桥实现全桥合龙！而且这次重庆又引起了央视的注意。礼嘉嘉陵江大桥自开工以来我就一直在关注，但这次合龙的消息还是让我……
100302,https://new.qq.com/omn/20210401/20210401A074ZE00.html,解放军飞行员表示歼16没有短板，印度媒体却酸了,https://inews.gtimg.com/newsapp_ls/0/13362405736_640330/0,军事,歼-16;解放军;印度_军事;战斗机,据印度《欧亚时报》3月29日报道，尽管印度军事专家一直认为中国的"侧卫"（北约为苏-27战机起的代号）系列战机例如歼-11逊色于自己从俄罗斯进口的苏-30MKI，但是当面对中国的歼-16战机时，印度……
100304,https://new.qq.com/omn/20210401/20210401A074ZW00.html,小麦质量对肉鸡性能产生显著的影响,https://inews.gtimg.com/newsapp_ls/0/13362400714_640330/0,科普,肉鸡;英国;饲料;发展委员会;霉菌毒素,英国的一项研究表明，收割时小麦的水分含量和霉菌的水平会对生长肉鸡的性能产生显著的影响。英国农业和园艺发展委员会油籽和谷物分部(AHDBCereals & Oilseeds)发布的这份报告包括……
100306,https://new.qq.com/omn/20210401/20210401A0753A00.html,青年导演骂刘涛不是好女人曝其在片场欺负助理，还称华晨宇是老司机,https://inews.gtimg.com/newsapp_ls/0/13363039658_640330/0,娱乐,刘涛;大宋宫词;华晨宇;周国刚,日前，由刘涛、周渝民主演的《大宋宫词》正在热播中。按理说实力演员刘涛搭档名导李少红，这个配置也不会差到哪里去，万万没想到《大宋宫词》的翻车也来得猝不及防。主线剧情魔幻，男女主人设崩塌，让《大宋宫词》……
100326,https://new.qq.com/omn/20210401/20210401A0759G00.html,TCL任Mini LED背光专委会组长单位，尽显大国品牌责任担当！,https://inews.gtimg.com/newsapp_ls/0/13362403571_640330/0,数码,tcl;mini;miniled;中国电子视像行业协会;智屏,2021年3月25日，中国电子视像行业协会Mini/MicroLED显示产业分会（CMMA）第一次成员大会暨新一代显示产业高质量发展论坛于北京正式召开。据悉，此次大会的重要议程之一，就是宣布Min……
100383,https://new.qq.com/omn/20210401/20210401A075DT00.html,中视频重新定义知乎,https://inews.gtimg.com/newsapp_ls/0/13362399978_640330/0,科技,知乎;上市;短视频;b站;二次元,快手、知乎相继上市，中国的社区平台终于走上了正轨。 美东时间3月26日，知乎正式在纽交所挂牌，股票代码为“ZH”。通过IPO和私募配售，知乎本次募资合计8.5亿美元，按照9.5美元发行价，知乎对应的……
100390,https://new.qq.com/omn/20210401/20210401A075HM00.html,Jeep大切诺基80周年纪念版 专属纪念标签售58.49万,https://inews.gtimg.com/newsapp_ls/0/13362410468_640330/0,汽车,jeep大切诺基80;大切诺基80;大切诺基,北京时间3月31日，Jeep品牌大切诺基80周年纪念版车型正式上市，新车的售58.49万元。相比标准版的大切诺基，新车的外观内饰设计变化不大，中网、包围等细节多已熏黑处理，另外整车外观提供黑、白、灰……
100397,https://new.qq.com/omn/20210401/20210401A075HU00.html,realme真我GT Neo表现惊艳，天玑1200非唯一亮点,https://inews.gtimg.com/newsapp_ls/0/13362404404_640330/0,数码,realme真我;红米k40;天玑1200;红米,对于关注智能手机市场的小伙伴们来说，今天大家讨论最多的话题应该就是昨天下午刚刚发布的realme真我GT Neo了，在全球首发的联发科天玑1200旗舰处理芯片以及优秀的颜值设计的辅助下，realme……
100487,https://new.qq.com/omn/20210401/20210401A075J800.html,上海首个新冠疫苗智慧接种方舱启用,https://inews.gtimg.com/newsapp_ls/0/13362403795_640330/0,科普,方舱;新冠疫苗;上海,为进一步提升新冠疫苗预防接种服务能力，近日，上海首个新冠疫苗智慧接种方舱在上海工艺美术职业学院启用。4月1日，学生正在有序进行新冠疫苗接种。该接种方舱面积27平方米，但接种区、疫苗储存区等一应俱全。……
100498,https://new.qq.com/omn/20210401/20210401A075RN00.html,青海盐湖股份扭亏为盈 恢复上市在即,https://inews.gtimg.com/newsapp_ls/0/13362405274_640330/0,财经,盐湖股份;青海盐湖;察尔汗盐湖;青海盐湖工业股份有限公司;碳酸锂;深交所,图为航拍察尔汗盐湖。　代纯 摄中新网西宁4月1日电 (孙睿 吴光亚)记者1日从青海盐湖工业股份有限公司(以下简称“盐湖股份”)获悉，据最新发布的年报显示，截至报告期末，盐湖股份净资产为41.19亿元……
100507,https://new.qq.com/omn/20210401/20210401A075UM00.html,2021年东莞中级经济师报考条件及时间,https://inews.gtimg.com/newsapp_ls/0/13362407103_640330/0,教育,经济师;东莞;学历;经济师考试;学位,2021年东莞中级经济师报考条件及时间2021年中级经济师考试报名时间在7-8月份左右，各地报名时间略有不同，届时考生可以登录中国人事考试网进行网上报名及缴费操作。2021年中级经济师报考条件凡遵守……
100527,https://new.qq.com/omn/20210401/20210401A076WD00.html,上百名游客高喊退票！上海迪士尼为何又上热搜,https://inews.gtimg.com/newsapp_ls/0/13362412430_640330/0,旅游,上海迪士尼乐园;上海市生态环境局;上海,中国经济周刊—经济网讯 3月30日，上海市生态环境局发布信息，上海受海上沙尘输送影响，出现了PM10严重污染。受沙尘天气影响，上海迪士尼乐园决定取消了当天的花车巡演、迪士尼朋友的舞蹈表演等和烟花秀。……
100553,https://new.qq.com/omn/20210401/20210401A0779X00.html,他在东吴地位不输4大都督，孙权要是听了他的话就不会有三分天下,https://inews.gtimg.com/newsapp_ls/0/13362427273_640330/0,历史,孙权;东吴;吕范;孙策;刘备;三国;周瑜,三国中，我们可能对蜀汉和曹魏比较熟悉，对东吴很陌生，要不是赤壁之战，我们都不知道东吴。其实，东吴一直被低估，以至于连东吴的风流人物都被低估，比如孙权、孙策、周瑜、吕蒙、鲁肃等等，他们的历史功绩本来很……
100556,https://new.qq.com/omn/20210401/20210401A077F600.html,美国陆军采购全新多口径狙击步枪系统，取代经典“巴雷特”大狙,https://inews.gtimg.com/newsapp_ls/0/13362410324_640330/0,军事,狙击步枪;美国陆军;巴雷特;狙击手;美国海军陆战队,【环球网报道 记者 张海潮】美国陆军正在采购一种新型多口径模块化狙击步枪，将取代其现有的M2010增强型狙击步枪和经典的巴雷特M107大口径远程狙击步枪。美军现役的12.7毫米巴雷特M107大口径狙……
100579,https://new.qq.com/omn/20210401/20210401A077GQ00.html,贵州黔南：精益求精闯难关 填补脊柱侧弯技术空白,https://inews.gtimg.com/newsapp_ls/0/13362417145_640330/0,科普,脊柱侧弯;黔南州中医医院;脊柱外科,黔南州中医医院脊柱外科在州内率先开展了脊柱侧弯，后凸畸形的截骨矫形手术，此技术填补了黔南州一项技术空白。眼前，正在聆听医生叮嘱出院后注意事项的患者叫岑荣胜，是一个摔伤后未及时得到系统治疗，导致胸椎后……
